Prospectus Type,Document Type,Consideration offered,Last Passporting Date,Approval or filing date,Home Member State,Securities Type,Issuer(s) Name / LEI,ISIN,First Passporting Date,Last Update Date,Host Member State(s),National Document ID
Standalone Prospectus,Standalone prospectus,Max 125937666,07/02/2022,27/10/2021,DENMARK,Shares,VICTORIA PROPERTIES A/S - 5299007XS1441ZYHVA56,DK0015216675,07/02/2022,07/02/2022,NORWAY,133943
Standalone Prospectus,Standalone prospectus,Max 150000000,,14/10/2021,DENMARK,Debt with denomination < €100.000,DAMPSKIBSSELSKABET NORDEN A/S - 529900RGXD3CBR3BRU63,NO0011036162,,18/10/2021,,133724
Standalone Prospectus,Standalone prospectus,From 25000000 to 33000000,14/10/2021,13/10/2021,DENMARK,Shares,MOVINN A/S - 9845007C3FPA4B142F97,DK0061555885,14/10/2021,14/10/2021,SWEDEN,DK133734
Standalone Prospectus,Standalone prospectus,300000000,,07/10/2021,DENMARK,Debt with denomination ≥ €100.000,EUROPEAN ENERGY A/S - 21380051RCIXDBLT6P16,DK0030494505,,14/02/2022,,DK133705
Standalone Prospectus,Standalone prospectus,Max 253613480,,16/09/2021,DENMARK,Shares,RE-MATCH HOLDING A/S - 984500P9B9383LFBF820,DK0061553674,,14/02/2022,,DK00133244
Standalone Prospectus,Standalone prospectus,Max 147402500,,03/09/2021,DENMARK,Shares,GreenMobility A/S - 213800PLNNPY2L2GUV16,DK0060817898,,06/09/2021,,DK00132987
Standalone Prospectus,Standalone prospectus,From 18033400 to 22345400,16/08/2021,13/08/2021,DENMARK,Shares,Cs Medica A/S - 549300SC8KWO7JFWLN17,DK0061668225,16/08/2021,16/08/2021,SWEDEN,132499
Standalone Prospectus,Standalone prospectus,Max 21700000,09/07/2021,08/07/2021,DENMARK,Shares,INITIATOR PHARMA A/S - 213800DFI4I1A5RVKB59,DK0060775872,09/07/2021,09/07/2021,SWEDEN,131974
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009280620,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009279614,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009280463,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009284614,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009285421,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009289258,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009290181,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009292476,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009293441,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009297350,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009298838,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004606217,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009283723,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004606563,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004611803,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004613262,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004620127,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004619384,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004618733,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004616018,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004612884,,07/02/2022,,133441
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004609823,,25/03/2022,,132429
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004619897,,25/03/2022,,132429
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004606480,,25/03/2022,,132429
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004609906,,25/03/2022,,132429
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004613692,,25/03/2022,,132429
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004619970,,25/03/2022,,132429
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0009285694,,25/03/2022,,132429
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,02/07/2021,DENMARK,Debt with denomination < €100.000,REALKREDIT DANMARK A/S - 549300NLOMBOWE943Y30,DK0004620044,,25/03/2022,,132429
Standalone Prospectus,Standalone prospectus,435000023,,14/06/2021,DENMARK,Shares,AQUAPORIN A/S - 894500AW5ZWMYUZN1V70,DK0061555109,,14/02/2022,,131477
Standalone Prospectus,Standalone prospectus,1100000000,,07/06/2021,DENMARK,Shares,Green Hydrogen Systems A/S - 984500COESDF699DEC11,DK0061540341,,09/06/2021,,131346
Standalone Prospectus,Standalone prospectus,75000000,,31/05/2021,DENMARK,Shares,SameSystem A/S - 894500H3QH7DVU4D4J96,DK0061551033,,01/06/2021,,131215
Base Prospectus,Base prospectus with Final terms,1000000000,28/05/2021,28/05/2021,DENMARK,Debt with denomination ≥ €100.000,TRYG FORSIKRING A/S - 213800BIA5L8OPBER229,DK0030484621,28/05/2021,28/05/2021,NORWAY,131167
Base Prospectus,Base prospectus with Final terms,850000000,28/05/2021,28/05/2021,DENMARK,Debt with denomination ≥ €100.000,TRYG FORSIKRING A/S - 213800BIA5L8OPBER229,NO0010995723,28/05/2021,28/05/2021,NORWAY,131168
Base Prospectus,Base prospectus with Final terms,1300000000,28/05/2021,28/05/2021,DENMARK,Debt with denomination ≥ €100.000,TRYG FORSIKRING A/S - 213800BIA5L8OPBER229,DK0030488101,28/05/2021,28/05/2021,NORWAY,131168
Standalone Prospectus,Standalone prospectus,Max 102000000,20/05/2021,19/05/2021,DENMARK,Units or shares in closed end funds,ALLARITY THERAPEUTICS A/S - 213800FKAPK1MPJ18Q79,DK0060732477,20/05/2021,20/05/2021,SWEDEN,130932
Standalone Prospectus,Standalone prospectus,10658820,,17/05/2021,DENMARK,Shares,Trifork Holding AG - 8945004BYZKXPESTBL36,CH1111227810,,14/02/2022,,130870
Standalone Prospectus,Standalone prospectus,85000000,,07/05/2021,DENMARK,Shares,MAPSPEOPLE A/S - 984500A666BF26E47561,DK0061549052,,10/05/2021,,130738
Standalone Prospectus,Standalone prospectus,From 25999980 to 39999960,05/05/2021,29/04/2021,DENMARK,Shares,LOYAL SOLUTIONS A/S - 8945000BUWXW4AVLVY67,DK0061535507,03/05/2021,03/05/2021,SWEDEN,130557
Standalone Prospectus,Standalone prospectus,75000000,03/05/2021,28/04/2021,DENMARK,Debt with denomination ≥ €100.000,IDAVANG A/S - 5493000WVOJNMTISMP12,DK0030472618,03/05/2021,29/04/2021,SWEDEN,130542
Standalone Prospectus,Standalone prospectus,From 45000000 to 55000000,23/04/2021,22/04/2021,DENMARK,Shares,NORD.investments A/S - 894500RSD66QGTCMMN15,DK0061540184,23/04/2021,23/04/2021,SWEDEN,130413
Standalone Prospectus,Standalone prospectus,18000000,,14/04/2021,DENMARK,Shares,AKTIESELSKABET ARBEJDERNES LANDSBANK - 549300D6BJ7XOO03RR69,DK0011091031,,16/04/2021,,130267
Base Prospectus,Base prospectus with Final terms,75000000,,09/04/2021,DENMARK,Debt with denomination ≥ €100.000,EUROPEAN ENERGY A/S - 21380051RCIXDBLT6P16,DK0030470919,,13/04/2021,,130180
Standalone Prospectus,Standalone prospectus,From 822600000 to 1027800000,14/02/2022,16/03/2021,DENMARK,Shares,LED iBond International A/S - 894500LEGWUYMH704Y23,DK0061274529,14/02/2022,14/02/2022,SWEDEN,6362-0037
Standalone Prospectus,Standalone prospectus,Max 36685090866.97,07/02/2022,01/03/2021,DENMARK,Shares,TRYG A/S - 213800ZRS8AC4LSTCE39,DK0060636678,07/02/2022,07/02/2022,"NORWAY,SWEDEN",6361-0089
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,23/02/2021,DENMARK,Debt with denomination < €100.000,Jyske Realkredit A/S - 529900R9HQNZRT2OXB26,DK0009406233,,07/02/2022,,6361-0095
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,23/02/2021,DENMARK,Debt with denomination < €100.000,Jyske Realkredit A/S - 529900R9HQNZRT2OXB26,DK0009406589,,07/02/2022,,6361-0095
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,23/02/2021,DENMARK,Debt with denomination < €100.000,Jyske Realkredit A/S - 529900R9HQNZRT2OXB26,DK0009406159,,07/02/2022,,6361-0095
Base Prospectus,"Final terms, including the  summary of the individual issue annexed to them",Not applicable,,23/02/2021,DENMARK,Debt with denomination < €100.000,Jyske Realkredit A/S - 529900R9HQNZRT2OXB26,DK0009406316,,07/02/2022,,6361-0095
Standalone Prospectus,Standalone prospectus,99999991,,02/02/2021,DENMARK,Shares,Valuer Holding A/S - 9845008D62C51B5CAC22,DK0061418977,,02/02/2021,,6361-0084
Standalone Prospectus,Standalone prospectus,Not applicable,,16/12/2020,DENMARK,Shares,GreenMobility A/S - 213800PLNNPY2L2GUV16,DK0060817898,,27/01/2021,,6362-0021
Standalone Prospectus,Standalone prospectus,,,19/11/2020,DENMARK,Shares,NKT A/S -  ,,,19/11/2020,,DK00126472
Standalone Prospectus,Standalone prospectus,,,25/09/2020,DENMARK,Shares,BIOPORTO A/S -  ,,,28/09/2020,,DK00125060
Base Prospectus,Base prospectus without Final terms,,,13/07/2020,DENMARK,ABS,REALKREDIT DANMARK A/S -  ,,,14/07/2020,,DK00123247
Base Prospectus,Base prospectus without Final terms,,,10/07/2020,DENMARK,ABS,DANMARKS SKIBSKREDIT A/S -  ,,,10/07/2020,,DK00123177
Base Prospectus,Base prospectus without Final terms,,,09/07/2020,DENMARK,ABS,LR REALKREDIT A/S -  ,,,09/07/2020,,DK00123150
Standalone Prospectus,Standalone prospectus,,,06/07/2020,DENMARK,Shares,5th Planet Games A/S -  ,,,07/07/2020,,DK00123087
Standalone Prospectus,Standalone prospectus,,,06/03/2020,DENMARK,Shares,BAVARIAN NORDIC A/S -  ,,,28/09/2020,,DK00125061
Base Prospectus,Base prospectus without Final terms,,,25/02/2020,DENMARK,Debt with denomination < €100.000,BRFKREDIT A/S -  ,,,26/02/2020,,DK00118443
Base Prospectus,Base prospectus without Final terms,,,18/11/2019,DENMARK,Debt with denomination < €100.000,DLR KREDIT A/S -  ,,,18/11/2019,,DK00116130
Standalone Prospectus,Standalone prospectus,,,24/09/2019,DENMARK,Shares,NEUROSEARCH A/S -  ,,,24/09/2019,,DK00114855
Standalone Prospectus,Standalone prospectus,,,17/06/2019,DENMARK,Shares,Scandion Oncology A/S -  ,,,24/06/2019,,DK00112697
Standalone Prospectus,Standalone prospectus,,,11/06/2019,DENMARK,Shares,DSV A/S -  ,,,24/06/2019,,DK00112433
Base Prospectus,Base prospectus without Final terms,,,26/02/2019,DENMARK,Debt with denomination ≥ €100.000,DANMARKS SKIBSKREDIT A/S -  ,,,26/02/2019,,DK00109784
Standalone Prospectus,Standalone prospectus,,,21/11/2018,DENMARK,Shares,LÅN & SPAR BANK A/S -  ,,,21/11/2018,,DK00107364
Standalone Prospectus,Standalone prospectus,,,21/11/2018,DENMARK,Shares,DEN JYSKE SPAREKASSE -  ,,,21/11/2018,,DK00107394
Standalone Prospectus,Standalone prospectus,,,20/11/2018,DENMARK,Debt with denomination ≥ €100.000,DLR KREDIT A/S -  ,,,20/11/2018,,DK00107314
Standalone Prospectus,Standalone prospectus,,,19/11/2018,DENMARK,Shares,ADFORM A/S -  ,,,20/11/2018,,DK00107303
Standalone Prospectus,Standalone prospectus,,,10/09/2018,DENMARK,Debt with denomination ≥ €100.000,NKT A/S -  ,,,30/10/2018,,DK00106632
Standalone Prospectus,Standalone prospectus,,,12/07/2018,DENMARK,Debt with denomination ≥ €100.000,IDAVANG A/S -  ,,,13/07/2018,,DK00104196
Base Prospectus,Base prospectus without Final terms,,,13/06/2018,DENMARK,Debt with denomination ≥ €100.000,DLR KREDIT A/S -  ,,,13/06/2018,,DK00103414
Standalone Prospectus,Standalone prospectus,,,08/06/2018,DENMARK,Debt with denomination ≥ €100.000,NORDEA LIV & PENSION LIVSFORSIKRINGSSELSKAB A/S -  ,,,08/06/2018,,DK00103301
Standalone Prospectus,Standalone prospectus,,,04/06/2018,DENMARK,Shares,VIROGATES A/S -  ,,,06/06/2018,,DK00103239
