KEY,TITLE,TITLE_COMPL,PROSP3_MEASURE,FREQ,S_NCA,PROSP3_SECURITIES_TYPE,MTR,CURR_ISSNC,PROSP3_OFFER_TYPE,PROSP3_DOCUMENT_TYPE,SEC_TYPE_CFI,ISSUER_COU,ISSUER_SECTOR,PROSP3_PRSP_TYPE,PROSP3_SME_CAT_TYPE,PROSP3_PSSP,PROSP3_VENUE,PROSP3_LNGG,MV
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.R.CH.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Entitlement (rights) from Switzerland filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[R] Entitlement (rights),[CH] Switzerland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.RS.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Subscription rights from EU27 filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[RS] Subscription rights,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.SCRT.RO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Securities from Romania filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[SCRT] Securities,[RO] Romania,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.SE.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity swap from EU27 filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[SE] Equity swap,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.Z.RO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from Romania approved monthly in EU not in EA19,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,Z,[RO] Romania,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.ZALL.DE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of All records if applicable from Germany filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[ZALL] All records if applicable,[DE] Germany,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.ZALL.HU.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of All records if applicable from Hungary filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[ZALL] All records if applicable,[HU] Hungary,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.ZALL.NO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of All records if applicable from Norway filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[ZALL] All records if applicable,[NO] Norway,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.ZALL.SK.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of All records if applicable from Slovakia filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[ZALL] All records if applicable,[SK] Slovakia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.K0.Z.Z.Z.Z.Z.ZNAV.CH.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of CFI not available from Switzerland filled in EU not in EA19 ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[ZNAV] CFI not available,[CH] Switzerland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.DA.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of ABS from EEA30 filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[DA] ABS,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.DB.DE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Bonds from Germany filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[DB] Bonds,[DE] Germany,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.DE.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Structured debt (no capital protection) from World filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[DE] Structured debt (no capital protection),[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.DT.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of MTN from EU27 filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[DT] MTN,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.E.A0.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity from EEA3 filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[E] Equity,[A0] EEA3,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.E.E2.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity from Other European Countries  filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[E] Equity,[E2] Other European Countries ,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.EM.A0.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Miscellaneous from EEA3 filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[EM] Miscellaneous,[A0] EEA3,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.EM.LI.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Miscellaneous from Liechtenstein filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[EM] Miscellaneous,[LI] Liechtenstein,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LI.Z.Z.Z.Z.Z.ES.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Shares from EEA30 filled in Liechtenstein ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[ES] Shares,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LT.Z.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from World approved monthly in Lithuania,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LT] Lithuania,Z,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LT.Z.Z.Z.Z.Z.Z.LT.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from Lithuania approved monthly in Lithuania,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LT] Lithuania,Z,Z,Z,Z,Z,Z,[LT] Lithuania,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LT.Z.Z.Z.Z.Z.ZALL.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of All records if applicable from EU27 filled in Lithuania ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LT] Lithuania,Z,Z,Z,Z,Z,[ZALL] All records if applicable,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.D.GB.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Debt from United Kingdom filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[D] Debt,[GB] United Kingdom,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DA.FR.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of ABS from France filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DA] ABS,[FR] France,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DA.LU.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of ABS from Luxembourg filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DA] ABS,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DB.AT.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Bonds from Austria filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DB] Bonds,[AT] Austria,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DB.NO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Bonds from Norway filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DB] Bonds,[NO] Norway,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DE.GB.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Structured debt (no capital protection) from United Kingdom filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DE] Structured debt (no capital protection),[GB] United Kingdom,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DG.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of MBS from World filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DG] MBS,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DM.ROW.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Other debt from RoW filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DM] Other debt,[ROW] RoW,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DS.UN019.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Structured debt (capital protection) from Americas filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),[UN019] Americas,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.DT.HU.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of MTN from Hungary filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DT] MTN,[HU] Hungary,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.E.DE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity from Germany filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[E] Equity,[DE] Germany,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.E.IT.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity from Italy filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[E] Equity,[IT] Italy,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.R.ROW.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Entitlement (rights) from RoW filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[R] Entitlement (rights),[ROW] RoW,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.SCRT.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Securities from EEA30 filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[SCRT] Securities,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.SCRT.SI.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Securities from Slovenia filled in Luxembourg ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[SCRT] Securities,[SI] Slovenia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from World approved monthly in Luxembourg,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.Z.AT.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from Austria approved monthly in Luxembourg,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,[AT] Austria,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.Z.BG.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from Bulgaria approved monthly in Luxembourg,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,[BG] Bulgaria,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.Z.CY.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from Cyprus approved monthly in Luxembourg,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,[CY] Cyprus,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from RoW approved monthly in Luxembourg,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,[ROW] RoW,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LU.Z.Z.Z.Z.Z.Z.SI.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from Slovenia approved monthly in Luxembourg,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,[SI] Slovenia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LV.Z.Z.Z.Z.Z.D.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Debt from EEA30 filled in Latvia ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LV] Latvia,Z,Z,Z,Z,Z,[D] Debt,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LV.Z.Z.Z.Z.Z.E.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity from EEA30 filled in Latvia ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LV] Latvia,Z,Z,Z,Z,Z,[E] Equity,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LV.Z.Z.Z.Z.Z.ES.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Shares from EEA30 filled in Latvia ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LV] Latvia,Z,Z,Z,Z,Z,[ES] Shares,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.LV.Z.Z.Z.Z.Z.ZALL.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of All records if applicable from EEA30 filled in Latvia ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[LV] Latvia,Z,Z,Z,Z,Z,[ZALL] All records if applicable,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.MT.Z.Z.Z.Z.Z.DB.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Bonds from EU27 filled in Malta ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[MT] Malta,Z,Z,Z,Z,Z,[DB] Bonds,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.MT.Z.Z.Z.Z.Z.EP.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Preferred / Preference shares from EU27 filled in Malta ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[MT] Malta,Z,Z,Z,Z,Z,[EP] Preferred / Preference shares,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.MT.Z.Z.Z.Z.Z.R.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Entitlement (rights) from EEA30 filled in Malta ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[MT] Malta,Z,Z,Z,Z,Z,[R] Entitlement (rights),[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.MT.Z.Z.Z.Z.Z.ZALL.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of All records if applicable from EU27 filled in Malta ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[MT] Malta,Z,Z,Z,Z,Z,[ZALL] All records if applicable,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.C.NL.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of CIIs from Netherlands filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[C] CIIs,[NL] Netherlands,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.CI.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of IFs from EU27 filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[CI] IFs,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.DA.NL.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of ABS from Netherlands filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[DA] ABS,[NL] Netherlands,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.DY.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of MMI from EU27 filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[DY] MMI,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.E.ROW.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity from RoW filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[E] Equity,[ROW] RoW,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.E.UN019.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity from Americas filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[E] Equity,[UN019] Americas,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.EM.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Miscellaneous from EU27 filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[EM] Miscellaneous,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.ES.ROW.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Shares from RoW filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[ES] Shares,[ROW] RoW,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.RF.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Mini-future certificates from EU27 filled in Netherlands ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[RF] Mini-future certificates,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NL.Z.Z.Z.Z.Z.Z.GB.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from United Kingdom approved monthly in Netherlands,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,Z,[GB] United Kingdom,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.CF.NO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of FoFs from Norway filled in Norway ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[CF] FoFs,[NO] Norway,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.CM.NO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Other IFs from Norway filled in Norway ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[CM] Other IFs,[NO] Norway,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.E.UN019.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Equity from Americas filled in Norway ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[E] Equity,[UN019] Americas,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.R.NO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Entitlement (rights) from Norway filled in Norway ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[R] Entitlement (rights),[NO] Norway,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.RS.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Subscription rights from World filled in Norway ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[RS] Subscription rights,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.RW.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Warrants from World filled in Norway ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[RW] Warrants,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.SCRT.UN009.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of Securities from Oceania filled in Norway ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[SCRT] Securities,[UN009] Oceania,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.Z.CY.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from Cyprus approved monthly in Norway,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,Z,[CY] Cyprus,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.Z.LU.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of securities from Luxembourg approved monthly in Norway,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,Z,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_ISSUER.Q.NO.Z.Z.Z.Z.Z.ZALL.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of issuers of All records if applicable from EEA30 filled in Norway ,,[NUM_ISSUER] Number of unique issuers in securities,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[ZALL] All records if applicable,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
